book_id,year_group,pop_group,author_group
6280,Old,3,Author
6281,New,4,TopAuthor
6282,New,3,Author
6283,Old,3,Author
6284,Old,4,Author
6285,New,3,Author
6286,New,3,Author
6287,New,4,Author
6288,New,3,Author
6289,New,4,Author
6290,New,4,Author
6291,Old,4,Author
6292,New,3,Author
6293,New,3,Author
6294,New,3,Author
6295,New,4,Author
6296,Old,4,Author
6297,New,4,Author
6298,Old,4,Author
6299,New,3,Author
6300,New,3,Author
6301,New,3,Author
6302,Old,3,Author
6303,New,4,Author
6304,Old,3,TopAuthor
6305,Old,4,Author
6306,Old,3,TopAuthor
6307,Old,4,Author
6308,New,4,Author
6309,New,4,Author
6310,New,4,Author
6311,Old,4,Author
6312,New,4,Author
6313,Old,4,Author
6314,Old,3,TopAuthor
6315,Old,3,Author
6316,Old,3,Author
6317,New,4,Author
6318,Old,3,Author
6319,Old,3,Author
6320,Old,3,Author
6321,New,3,Author
6322,Old,3,Author
6323,Old,3,TopAuthor
6324,Old,3,TopAuthor
6325,New,4,TopAuthor
6326,Old,4,Author
6327,New,4,Author
6328,New,3,Author
6329,New,3,Author
6330,Old,3,TopAuthor
6331,New,3,Author
6332,New,4,Author
6333,Old,4,Author
6334,Old,3,TopAuthor
6335,Old,3,Author
6336,New,4,Author
6337,Old,4,Author
6338,New,4,TopAuthor
6339,New,3,Author
6340,Old,4,Author
6341,Old,4,Author
6342,Old,4,Author
6343,New,4,Author
6344,New,4,TopAuthor
6345,Old,4,Author
6346,New,4,Author
6347,Old,4,Author
6348,Old,4,Author
6349,Old,4,Author
6350,New,4,Author
6351,New,3,Author
6352,New,4,Author
6353,New,3,Author
6354,Old,4,Author
6355,New,3,Author
6356,New,4,Author
6357,New,4,Author
6358,New,3,Author
6359,Old,4,Author
6360,New,3,Author
6361,Old,4,Author
6362,Old,4,Author
6363,New,3,Author
6364,New,3,Author
6365,New,4,Author
6366,New,4,Author
6367,New,3,Author
6368,Old,4,TopAuthor
6369,Old,4,TopAuthor
6370,New,4,Author
6371,New,3,Author
6372,New,4,Author
6373,Old,4,Author
6374,Old,4,TopAuthor
6375,Old,4,Author
6376,Old,4,Author
6377,New,4,TopAuthor
6378,New,4,Author
6379,New,3,Author
6380,New,4,TopAuthor
6381,New,3,Author
6382,Old,3,Author
6383,Old,3,Author
6384,New,4,Author
6385,Old,4,Author
6386,New,4,Author
6387,Old,4,Author
6388,New,3,Author
6389,Old,3,Author
6390,Old,3,Author
6391,New,3,Author
6392,Old,4,Author
6393,Old,3,Author
6394,New,3,Author
6395,Old,4,Author
6396,New,4,Author
6397,New,3,Author
6398,New,4,Author
6399,Old,3,TopAuthor
6400,New,4,Author
6401,New,4,Author
6402,New,3,Author
6403,New,4,Author
6404,Old,4,Author
6405,Old,4,Author
6406,New,3,Author
6407,Old,4,Author
6408,New,4,Author
6409,Old,4,Author
6410,New,3,Author
6411,New,4,Author
6412,New,4,Author
6413,New,3,Author
6414,New,4,Author
6415,New,4,Author
6416,New,4,Author
6417,Old,3,Author
6418,New,4,Author
6419,New,3,Author
6420,New,4,Author
6421,New,3,Author
6422,New,3,TopAuthor
6423,New,4,Author
6424,New,4,Author
6425,Old,4,Author
6426,New,4,Author
6427,Old,3,Author
6428,New,4,Author
6429,New,4,Author
6430,New,4,Author
6431,New,4,Author
6432,New,3,Author
6433,New,3,Author
6434,New,3,Author
6435,Old,4,Author
6436,New,3,Author
6437,New,4,Author
6438,Old,4,Author
6439,Old,3,TopAuthor
6440,New,3,Author
6441,Old,3,Author
6442,Old,4,Author
6443,New,3,Author
6444,New,4,Author
6445,Old,4,Author
6446,New,4,Author
6447,Old,3,Author
6448,New,3,Author
6449,New,3,Author
6450,New,3,Author
6451,New,4,Author
6452,New,4,Author
6453,Old,4,Author
6454,Old,3,Author
6455,Old,4,Author
6456,Old,3,Author
6457,Old,4,Author
6458,New,3,Author
6459,New,4,Author
6460,New,3,Author
6461,New,3,Author
6462,New,4,TopAuthor
6463,New,3,Author
6464,New,3,Author
6465,New,3,Author
6466,New,3,Author
6467,Old,4,Author
6468,New,4,Author
6469,Old,4,Author
6470,New,3,Author
6471,New,3,Author
6472,Old,3,TopAuthor
6473,New,3,Author
6474,New,3,Author
6475,Old,3,Author
6476,New,3,Author
6477,New,3,Author
6478,New,3,Author
6479,New,3,Author
6480,Old,4,Author
6481,Old,4,Author
6482,New,4,Author
6483,Old,4,Author
6484,Old,4,TopAuthor
6485,New,3,Author
6486,New,3,TopAuthor
6487,New,4,Author
6488,Old,3,TopAuthor
6489,New,4,TopAuthor
6490,New,3,TopAuthor
6491,New,4,Author
6492,New,4,Author
6493,New,4,Author
6494,New,4,Author
6495,Old,4,Author
6496,Old,3,Author
6497,New,4,Author
6498,Old,4,Author
6499,Old,4,Author
6500,New,3,Author
6501,Old,3,TopAuthor
6502,Old,3,Author
6503,New,3,Author
6504,New,3,TopAuthor
6505,Old,4,Author
6506,New,3,Author
6507,New,4,TopAuthor
6508,Old,4,Author
6509,Old,3,Author
6510,Old,4,Author
6511,New,4,Author
6512,Old,3,TopAuthor
6513,New,4,Author
6514,Old,4,Author
6515,New,4,Author
6516,Old,3,Author
6517,New,3,Author
6518,New,4,Author
6519,Old,3,Author
6520,Old,3,Author
6521,Old,4,Author
6522,New,3,Author
6523,Old,3,Author
6524,Old,4,Author
6525,New,4,Author
6526,New,4,Author
6527,New,4,Author
6528,New,4,Author
6529,New,3,Author
6530,Old,3,Author
6531,New,3,Author
6532,Old,3,Author
6533,Old,3,TopAuthor
6534,New,3,TopAuthor
6535,Old,3,Author
6536,Old,3,Author
6537,New,4,Author
6538,New,3,Author
6539,New,3,TopAuthor
6540,New,4,Author
6541,New,4,Author
6542,New,3,Author
6543,Old,4,Author
6544,New,4,Author
6545,New,4,Author
6546,New,3,Author
6547,Old,4,Author
6548,New,3,Author
6549,New,4,Author
6550,New,3,Author
6551,Old,3,Author
6552,New,3,Author
6553,Old,3,Author
6554,Old,4,Author
6555,New,4,Author
6556,Old,4,Author
6557,New,4,Author
6558,Old,3,Author
6559,Old,3,Author
6560,New,4,Author
6561,Old,4,TopAuthor
6562,New,4,Author
6563,New,3,Author
6564,New,4,Author
6565,New,3,Author
6566,New,3,Author
6567,New,4,Author
6568,New,3,Author
6569,New,3,Author
6570,Old,3,Author
6571,New,4,Author
6572,New,3,Author
6573,Old,3,Author
6574,Old,4,Author
6575,Old,4,TopAuthor
6576,Old,4,Author
6577,New,3,Author
6578,New,3,TopAuthor
6579,New,3,Author
6580,New,3,TopAuthor
6581,Old,4,TopAuthor
6582,New,4,Author
6583,New,4,Author
6584,New,3,Author
6585,New,4,TopAuthor
6586,Old,3,Author
6587,Old,3,Author
6588,Old,4,Author
6589,Old,3,Author
6590,Old,4,Author
6591,Old,3,Author
6592,Old,3,Author
6593,Old,4,Author
6594,Old,3,Author
6595,Old,4,Author
6596,New,4,Author
6597,New,3,Author
6598,Old,4,Author
6599,New,3,Author
6600,Old,4,Author
6601,Old,3,Author
6602,Old,4,Author
6603,New,3,Author
6604,New,3,Author
6605,New,3,Author
6606,Old,4,Author
6607,Old,3,Author
6608,New,3,Author
6609,New,4,Author
6610,New,3,TopAuthor
6611,Old,4,Author
6612,New,3,Author
6613,New,4,Author
6614,New,4,Author
6615,Old,3,Author
6616,New,4,Author
6617,Old,4,Author
6618,New,4,Author
6619,Old,4,Author
6620,Old,4,Author
6621,New,3,Author
6622,New,4,Author
6623,New,3,Author
6624,New,4,Author
6625,New,3,Author
6626,New,4,Author
6627,New,4,Author
6628,New,3,Author
6629,Old,4,Author
6630,New,3,Author
6631,New,3,Author
6632,Old,4,Author
6633,Old,3,Author
6634,Old,4,Author
6635,New,4,Author
6636,New,3,Author
6637,New,3,Author
6638,New,4,TopAuthor
6639,New,4,Author
6640,New,3,Author
6641,New,4,TopAuthor
6642,New,4,Author
6643,New,4,Author
6644,New,3,Author
6645,New,4,Author
6646,New,4,Author
6647,New,4,Author
6648,Old,4,Author
6649,New,3,Author
6650,Old,4,Author
6651,New,4,Author
6652,New,4,Author
6653,Old,3,Author
6654,Old,4,Author
6655,New,4,Author
6656,Old,4,Author
6657,New,4,Author
6658,Old,3,Author
6659,New,4,Author
6660,New,3,TopAuthor
6661,New,3,Author
6662,Old,4,Author
6663,New,4,Author
6664,Old,4,Author
6665,Old,3,TopAuthor
6666,New,4,Author
6667,New,4,TopAuthor
6668,Old,3,Author
6669,Old,3,Author
6670,Old,4,Author
6671,New,3,Author
6672,New,4,Author
6673,Old,4,Author
6674,New,3,Author
6675,Old,3,Author
6676,New,3,Author
6677,New,3,Author
6678,Old,4,Author
6679,New,3,Author
6680,New,3,Author
6681,Old,4,Author
6682,New,3,Author
6683,Old,3,Author
6684,Old,3,TopAuthor
6685,New,4,Author
6686,New,4,TopAuthor
6687,New,4,Author
6688,New,3,Author
6689,New,4,Author
6690,New,3,Author
6691,New,3,Author
6692,Old,3,Author
6693,Old,3,Author
6694,New,4,Author
6695,New,3,Author
6696,New,3,TopAuthor
6697,Old,4,Author
6698,New,4,TopAuthor
6699,New,3,Author
6700,New,4,TopAuthor
6701,Old,3,TopAuthor
6702,Old,4,Author
6703,New,4,Author
6704,Old,4,Author
6705,New,4,TopAuthor
6706,New,3,Author
6707,New,3,Author
6708,Old,4,Author
6709,New,4,Author
6710,New,4,Author
6711,New,4,Author
6712,New,3,Author
6713,New,4,Author
6714,New,4,Author
6715,Old,3,TopAuthor
6716,New,3,Author
6717,New,4,Author
6718,New,3,Author
6719,New,3,TopAuthor
6720,New,4,Author
6721,New,3,Author
6722,New,4,Author
6723,New,3,Author
6724,Old,4,Author
6725,New,3,Author
6726,Old,3,Author
6727,Old,3,Author
6728,New,3,Author
6729,Old,3,Author
6730,New,3,Author
6731,New,4,TopAuthor
6732,Old,4,Author
6733,New,3,Author
6734,New,4,Author
6735,New,4,Author
6736,Old,4,Author
6737,New,3,Author
6738,Old,4,Author
6739,New,4,TopAuthor
6740,New,4,Author
6741,New,4,Author
6742,New,3,TopAuthor
6743,New,4,TopAuthor
6744,Old,4,TopAuthor
6745,Old,3,Author
6746,Old,3,Author
6747,New,4,Author
6748,New,3,Author
6749,New,4,Author
6750,New,3,Author
6751,Old,4,Author
6752,Old,4,Author
6753,New,3,Author
6754,New,3,TopAuthor
6755,Old,3,Author
6756,New,4,Author
6757,Old,3,Author
6758,Old,4,Author
6759,New,4,Author
6760,Old,3,TopAuthor
6761,Old,4,TopAuthor
6762,New,4,Author
6763,New,4,TopAuthor
6764,New,3,Author
6765,New,3,Author
6766,Old,4,Author
6767,New,4,Author
6768,Old,3,Author
6769,New,3,Author
6770,New,3,Author
6771,New,4,Author
6772,Old,4,Author
6773,New,3,Author
6774,New,4,Author
6775,New,4,Author
6776,Old,4,Author
6777,New,3,Author
6778,Old,4,Author
6779,New,3,TopAuthor
6780,New,3,Author
6781,New,4,Author
6782,New,4,Author
6783,New,3,Author
6784,New,4,Author
6785,Old,4,Author
6786,New,3,Author
6787,Old,3,Author
6788,Old,4,Author
6789,New,4,Author
6790,Old,4,Author
6791,New,3,Author
6792,New,4,Author
6793,New,4,Author
6794,New,4,Author
6795,Old,4,Author
6796,New,4,Author
6797,New,4,Author
6798,New,3,Author
6799,New,3,Author
6800,New,4,Author
6801,New,3,TopAuthor
6802,Old,4,Author
6803,New,4,TopAuthor
6804,New,4,Author
6805,New,3,Author
6806,Old,3,Author
6807,Old,3,TopAuthor
6808,Old,4,Author
6809,New,4,Author
6810,New,4,Author
6811,New,4,Author
6812,New,4,Author
6813,New,3,Author
6814,New,4,Author
6815,New,4,Author
6816,New,4,Author
6817,New,3,Author
6818,New,3,Author
6819,New,3,Author
6820,Old,4,Author
6821,New,4,Author
6822,Old,3,Author
6823,New,4,Author
6824,New,4,Author
6825,Old,3,Author
6826,New,3,Author
6827,New,3,Author
6828,New,4,Author
6829,New,3,Author
6830,New,4,TopAuthor
6831,New,4,TopAuthor
6832,New,3,Author
6833,Old,3,TopAuthor
6834,New,4,Author
6835,Old,4,Author
6836,Old,4,Author
6837,New,3,Author
6838,New,4,Author
6839,New,3,Author
6840,New,3,Author
6841,Old,4,Author
6842,Old,4,Author
6843,New,3,Author
6844,Old,3,Author
6845,Old,4,Author
6846,Old,4,Author
6847,New,4,Author
6848,New,3,Author
6849,New,4,Author
6850,Old,4,Author
6851,New,3,Author
6852,New,3,Author
6853,Old,4,Author
6854,New,4,TopAuthor
6855,New,3,Author
6856,Old,4,Author
6857,Old,4,Author
6858,New,3,TopAuthor
6859,New,4,Author
6860,Old,4,Author
6861,New,3,Author
6862,New,4,Author
6863,Old,4,Author
6864,New,4,TopAuthor
6865,Old,3,Author
6866,New,3,Author
6867,Old,4,Author
6868,New,4,Author
6869,Old,4,Author
6870,New,3,Author
6871,New,3,Author
6872,New,4,Author
6873,Old,3,Author
6874,New,4,Author
6875,New,4,Author
6876,Old,4,Author
6877,Old,3,Author
6878,New,3,TopAuthor
6879,New,3,Author
6880,Old,3,Author
6881,New,3,Author
6882,New,3,Author
6883,New,3,Author
6884,Old,4,Author
6885,New,3,Author
6886,Old,4,Author
6887,New,4,Author
6888,New,3,Author
6889,Old,3,Author
6890,New,4,Author
6891,Old,4,Author
6892,Old,4,Author
6893,New,4,Author
6894,New,3,Author
6895,New,3,Author
6896,Old,4,Author
6897,New,3,Author
6898,Old,4,Author
6899,New,3,Author
6900,New,4,Author
6901,New,3,Author
6902,New,4,Author
6903,New,4,TopAuthor
6904,New,4,Author
6905,New,4,Author
6906,New,3,Author
6907,New,3,Author
6908,Old,3,Author
6909,Old,4,Author
6910,Old,3,TopAuthor
6911,New,3,Author
6912,New,3,Author
6913,New,3,Author
6914,Old,3,Author
6915,Old,4,Author
6916,Old,3,Author
6917,New,3,Author
6918,New,4,TopAuthor
6919,New,4,Author
6920,Old,4,Author
6921,New,3,Author
6922,Old,4,Author
6923,New,4,Author
6924,Old,3,Author
6925,New,3,Author
6926,New,4,Author
6927,Old,4,Author
6928,Old,4,Author
6929,New,3,Author
6930,New,4,Author
6931,New,3,Author
6932,Old,4,Author
6933,New,4,Author
6934,Old,3,Author
6935,Old,3,Author
6936,New,4,TopAuthor
6937,Old,4,Author
6938,Old,3,Author
6939,New,4,Author
6940,New,4,Author
6941,Old,4,Author
6942,New,3,TopAuthor
6943,New,4,Author
6944,Old,3,Author
6945,New,4,Author
6946,New,3,Author
6947,New,4,Author
6948,New,3,Author
6949,New,4,Author
6950,New,4,Author
6951,Old,4,Author
6952,New,3,Author
6953,New,4,Author
6954,Old,3,Author
6955,New,4,Author
6956,New,3,Author
6957,New,4,Author
6958,New,3,Author
6959,Old,3,Author
6960,New,4,TopAuthor
6961,New,4,Author
6962,New,4,TopAuthor
6963,Old,4,Author
6964,New,3,Author
6965,New,4,Author
6966,Old,4,Author
6967,New,3,Author
6968,Old,3,Author
6969,New,3,Author
6970,New,4,Author
6971,New,4,Author
6972,New,3,Author
6973,Old,3,Author
6974,New,4,Author
6975,Old,3,TopAuthor
6976,New,3,Author
6977,New,4,Author
6978,Old,4,Author
6979,New,4,Author
6980,Old,3,Author
6981,New,3,Author
6982,Old,4,Author
6983,New,3,Author
6984,New,3,Author
6985,New,3,Author
6986,Old,4,Author
6987,Old,4,Author
6988,New,4,Author
6989,New,3,Author
6990,New,4,Author
6991,New,4,Author
6992,New,3,Author
6993,New,4,Author
6994,New,3,TopAuthor
6995,New,4,Author
6996,Old,3,Author
6997,New,4,Author
6998,Old,3,Author
6999,Old,3,Author
7000,New,3,Author
7001,New,3,Author
7002,New,3,Author
7003,Old,3,Author
7004,New,3,Author
7005,New,4,TopAuthor
7006,Old,3,TopAuthor
7007,New,3,Author
7008,New,4,Author
7009,New,4,Author
7010,New,4,Author
7011,Old,4,Author
7012,Old,3,Author
7013,New,3,Author
7014,New,4,Author
7015,New,4,Author
7016,Old,4,Author
7017,New,4,Author
7018,New,3,Author
7019,New,4,Author
7020,New,4,Author
7021,Old,3,Author
7022,New,3,Author
7023,New,3,Author
7024,New,4,Author
7025,New,3,Author
7026,Old,3,Author
7027,Old,4,Author
7028,New,4,Author
7029,New,4,Author
7030,New,4,TopAuthor
7031,New,3,Author
7032,Old,3,Author
7033,New,4,TopAuthor
7034,New,4,Author
7035,New,4,Author
7036,New,4,Author
7037,Old,4,Author
7038,Old,4,Author
7039,Old,4,Author
7040,New,3,Author
7041,Old,4,Author
7042,New,3,TopAuthor
7043,New,3,Author
7044,New,3,Author
7045,Old,3,Author
7046,New,4,Author
7047,Old,3,Author
7048,New,4,TopAuthor
7049,New,4,Author
7050,New,4,Author
7051,New,4,Author
7052,Old,3,Author
7053,Old,3,TopAuthor
7054,New,4,Author
7055,Old,4,Author
7056,New,4,TopAuthor
7057,New,3,Author
7058,Old,3,Author
7059,New,3,Author
7060,New,3,Author
7061,New,4,Author
7062,New,4,Author
7063,Old,4,Author
7064,New,4,Author
7065,New,3,Author
7066,New,3,Author
7067,New,3,Author
7068,Old,4,Author
7069,Old,4,Author
7070,New,4,Author
7071,New,3,Author
7072,New,3,Author
7073,New,4,Author
7074,Old,3,Author
7075,Old,4,Author
7076,New,4,Author
7077,New,3,Author
7078,Old,4,Author
7079,Old,3,Author
7080,Old,3,Author
7081,Old,4,Author
7082,Old,3,Author
7083,New,4,Author
7084,New,4,Author
7085,New,4,Author
7086,Old,4,Author
7087,New,3,Author
7088,New,4,Author
7089,Old,3,Author
7090,Old,3,Author
7091,New,4,Author
7092,Old,3,Author
7093,New,3,Author
7094,New,4,TopAuthor
7095,Old,3,Author
7096,New,3,Author
7097,New,4,Author
7098,Old,4,Author
7099,New,4,Author
7100,New,4,Author
7101,New,4,Author
7102,Old,4,Author
7103,Old,4,Author
7104,New,3,Author
7105,New,3,Author
7106,Old,4,Author
7107,New,3,Author
7108,New,4,Author
7109,Old,3,Author
7110,New,4,Author
7111,New,3,Author
7112,New,4,TopAuthor
7113,Old,4,Author
7114,New,3,Author
7115,Old,4,Author
7116,New,4,Author
7117,Old,4,Author
7118,Old,4,Author
7119,Old,4,TopAuthor
7120,New,4,Author
7121,New,4,Author
7122,New,4,TopAuthor
7123,Old,3,Author
7124,Old,4,Author
7125,New,4,Author
7126,Old,4,Author
7127,New,4,Author
7128,New,4,Author
7129,New,3,Author
7130,New,3,Author
7131,New,4,Author
7132,New,4,Author
7133,New,3,Author
7134,New,4,Author
7135,Old,3,Author
7136,New,4,Author
7137,Old,3,Author
7138,Old,4,Author
7139,New,3,Author
7140,New,3,Author
7141,New,3,Author
7142,Old,4,Author
7143,Old,3,Author
7144,New,4,Author
7145,Old,4,Author
7146,New,3,Author
7147,Old,4,Author
7148,New,3,Author
7149,Old,3,Author
7150,New,4,Author
7151,Old,4,Author
7152,Old,4,Author
7153,New,4,Author
7154,New,3,Author
7155,Old,3,Author
7156,New,4,Author
7157,New,4,Author
7158,Old,3,TopAuthor
7159,New,4,Author
7160,New,4,TopAuthor
7161,New,3,Author
7162,New,3,TopAuthor
7163,New,4,Author
7164,New,4,Author
7165,Old,4,Author
7166,New,3,Author
7167,Old,4,Author
7168,New,4,Author
7169,Old,3,Author
7170,Old,3,Author
7171,Old,4,Author
7172,Old,4,Author
7173,Old,4,Author
7174,New,4,Author
7175,New,3,TopAuthor
7176,Old,3,Author
7177,New,4,TopAuthor
7178,New,3,Author
7179,New,3,Author
7180,New,4,Author
7181,New,4,Author
7182,Old,4,Author
7183,New,3,Author
7184,New,3,Author
7185,New,4,Author
7186,Old,4,Author
7187,Old,4,Author
7188,New,3,Author
7189,New,3,Author
7190,New,3,Author
7191,New,4,Author
7192,New,3,Author
7193,New,3,Author
7194,New,3,Author
7195,New,3,Author
7196,New,4,Author
7197,New,4,Author
7198,Old,3,Author
7199,New,4,Author
7200,New,3,Author
7201,New,3,Author
7202,New,4,Author
7203,New,4,TopAuthor
7204,Old,4,Author
7205,New,3,Author
7206,New,4,TopAuthor
7207,New,3,Author
7208,Old,3,TopAuthor
7209,New,3,Author
7210,Old,3,Author
7211,Old,3,TopAuthor
7212,Old,3,Author
7213,Old,3,TopAuthor
7214,Old,3,TopAuthor
7215,New,3,Author
7216,New,4,Author
7217,New,4,Author
7218,New,4,Author
7219,New,3,TopAuthor
7220,New,3,Author
7221,New,3,Author
7222,New,4,Author
7223,New,3,TopAuthor
7224,New,4,Author
7225,New,3,Author
7226,Old,3,Author
7227,Old,4,Author
7228,New,4,Author
7229,New,3,Author
7230,New,3,Author
7231,Old,4,Author
7232,Old,3,Author
7233,Old,4,Author
7234,Old,4,Author
7235,New,3,Author
7236,Old,4,Author
7237,New,3,Author
7238,New,3,TopAuthor
7239,Old,4,Author
7240,New,4,Author
7241,Old,3,Author
7242,Old,3,Author
7243,New,4,TopAuthor
7244,New,4,TopAuthor
7245,Old,4,Author
7246,New,3,Author
7247,New,3,Author
7248,New,4,Author
7249,New,3,Author
7250,New,3,TopAuthor
7251,Old,3,Author
7252,New,3,Author
7253,Old,3,Author
7254,Old,4,Author
7255,New,3,Author
7256,New,3,Author
7257,New,3,Author
7258,Old,4,Author
7259,New,3,Author
7260,Old,3,TopAuthor
7261,New,3,Author
7262,New,4,Author
7263,Old,4,Author
7264,New,4,Author
7265,New,4,TopAuthor
7266,Old,4,Author
7267,Old,3,TopAuthor
7268,New,3,TopAuthor
7269,Old,4,Author
7270,Old,3,Author
7271,New,3,Author
7272,New,4,TopAuthor
7273,New,3,Author
7274,Old,4,Author
7275,New,4,Author
7276,Old,3,Author
7277,Old,3,Author
7278,New,4,Author
7279,Old,3,Author
7280,New,4,Author
7281,Old,3,Author
7282,Old,3,Author
7283,Old,4,Author
7284,New,3,Author
7285,New,3,Author
7286,New,3,TopAuthor
7287,Old,3,Author
7288,New,4,Author
7289,New,3,Author
7290,Old,4,Author
7291,Old,4,Author
7292,New,3,Author
7293,Old,3,Author
7294,New,3,Author
7295,New,3,TopAuthor
7296,New,3,Author
7297,Old,4,Author
7298,Old,3,Author
7299,New,4,Author
7300,New,4,Author
7301,New,3,Author
7302,New,4,Author
7303,New,4,Author
7304,New,4,Author
7305,New,4,Author
7306,Old,3,Author
7307,Old,4,Author
7308,New,3,TopAuthor
7309,Old,3,Author
7310,New,3,Author
7311,New,3,Author
7312,New,4,TopAuthor
7313,Old,4,Author
7314,Old,4,Author
7315,New,3,Author
7316,New,3,Author
7317,New,4,Author
7318,New,3,Author
7319,New,4,Author
7320,New,4,Author
7321,New,4,TopAuthor
7322,New,3,Author
7323,Old,4,Author
7324,New,4,Author
7325,Old,3,Author
7326,Old,4,Author
7327,Old,4,Author
7328,New,4,TopAuthor
7329,New,3,Author
7330,Old,4,Author
7331,New,3,Author
7332,Old,4,Author
7333,Old,3,Author
7334,New,3,Author
7335,Old,4,Author
7336,New,4,Author
7337,New,4,Author
7338,Old,3,TopAuthor
7339,New,3,Author
7340,New,4,Author
7341,Old,3,Author
7342,New,4,Author
7343,Old,3,Author
7344,Old,4,Author
7345,Old,3,Author
7346,New,4,Author
7347,Old,4,Author
7348,Old,4,TopAuthor
7349,Old,4,Author
7350,Old,3,Author
7351,New,3,Author
7352,Old,4,Author
7353,Old,3,Author
7354,Old,3,Author
7355,New,4,Author
7356,New,3,Author
7357,Old,3,Author
7358,New,3,Author
7359,New,3,Author
7360,New,4,Author
7361,New,3,Author
7362,New,3,Author
7363,New,4,Author
7364,Old,4,Author
7365,New,3,Author
7366,New,3,Author
7367,New,3,Author
7368,New,4,Author
7369,New,4,Author
7370,Old,3,Author
7371,New,3,Author
7372,New,3,Author
7373,New,4,Author
7374,New,4,Author
7375,Old,3,Author
7376,New,4,Author
7377,Old,4,Author
7378,New,3,Author
7379,New,3,Author
7380,New,4,Author
7381,New,4,Author
7382,New,3,Author
7383,Old,3,Author
7384,New,3,Author
7385,New,3,Author
7386,New,4,Author
7387,New,4,Author
7388,New,3,Author
7389,New,3,Author
7390,New,3,Author
7391,New,4,Author
7392,Old,4,Author
7393,New,4,Author
7394,Old,4,Author
7395,Old,4,Author
7396,Old,4,Author
7397,New,3,Author
7398,Old,4,Author
7399,New,3,Author
7400,New,3,Author
7401,Old,4,Author
7402,New,4,Author
7403,New,4,Author
7404,New,4,Author
7405,New,4,Author
7406,New,4,Author
7407,Old,3,Author
7408,Old,4,Author
7409,Old,4,Author
7410,Old,3,Author
7411,Old,3,Author
7412,New,4,Author
7413,New,4,Author
7414,New,3,Author
7415,New,4,Author
7416,Old,3,Author
7417,Old,4,Author
7418,New,3,Author
7419,Old,4,Author
7420,New,3,Author
7421,New,3,Author
7422,New,3,Author
7423,New,4,Author
7424,New,4,Author
7425,New,4,Author
7426,Old,3,TopAuthor
7427,Old,3,Author
7428,Old,3,Author
7429,Old,4,Author
7430,Old,4,Author
7431,New,3,Author
7432,New,3,Author
7433,Old,3,Author
7434,New,4,TopAuthor
7435,New,4,Author
7436,Old,4,Author
7437,New,3,Author
7438,New,3,Author
7439,New,4,Author
7440,Old,4,Author
7441,New,3,Author
7442,New,4,Author
7443,New,4,Author
7444,Old,3,Author
7445,New,4,TopAuthor
