
===== GREEDY START =====

Step 1:
1: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
847: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
848: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
849: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
850: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
851: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
852: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
853: ΔU=1.000, ΔPen=-2, ΔMM=0.002, Score=221.002
854: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
855: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
856: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
857: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
858: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
859: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
860: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
861: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
862: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
863: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
864: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
865: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
866: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
867: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
868: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
869: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
870: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
871: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
872: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
873: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
874: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
875: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
876: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
877: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
878: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
879: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
880: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
881: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
882: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
883: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
884: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
885: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
886: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
887: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
888: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
889: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
890: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
891: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
892: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
893: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
894: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
895: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
896: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
897: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
898: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
899: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
900: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
901: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
902: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
903: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
904: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
905: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
906: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
907: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
908: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
909: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
910: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
911: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
912: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
913: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
914: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
915: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
916: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
917: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
918: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
919: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
920: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
921: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
922: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
923: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
924: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
925: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
926: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
927: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
928: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
929: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
930: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
931: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
932: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
933: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
934: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
935: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
936: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
937: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
938: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
939: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
940: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
941: ΔU=1.000, ΔPen=-2, ΔMM=0.002, Score=221.002
942: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
943: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
944: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
945: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
946: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
947: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
948: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
949: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
950: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
951: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
952: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
953: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
954: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
955: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
956: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
957: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
958: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
959: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
960: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
961: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
962: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
963: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
964: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
965: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
966: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
967: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
968: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
969: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
970: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
971: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
972: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
973: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
974: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
975: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
976: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
977: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
978: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
979: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
980: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
981: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
982: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
983: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
984: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
985: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
986: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
987: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
988: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
989: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
990: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
991: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
992: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
993: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
994: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
995: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
996: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
997: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
998: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
999: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1000: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1001: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1002: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1003: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1004: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1005: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1006: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1007: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1008: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1009: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1010: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1011: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1012: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1013: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1014: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
1015: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
1016: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
1017: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1018: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1019: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1020: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1021: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1022: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1023: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1024: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1025: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1026: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1027: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1028: ΔU=2.000, ΔPen=-2, ΔMM=0.004, Score=222.004
1029: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1030: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1031: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1032: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1033: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1034: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1035: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1036: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1037: ΔU=1.000, ΔPen=-2, ΔMM=0.002, Score=221.002
1038: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1039: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1040: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1041: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1042: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1043: ΔU=1.000, ΔPen=-2, ΔMM=0.002, Score=221.002
1044: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1045: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1046: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1047: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
1048: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
1049: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1050: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1051: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1052: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1053: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1054: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1055: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1056: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1057: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1058: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1059: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
1060: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1061: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1062: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1063: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
1064: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1065: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1066: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1067: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1068: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1069: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1070: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1071: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1072: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1073: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1074: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1075: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1076: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1077: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1078: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1079: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1080: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1081: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1082: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1083: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1084: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1085: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1086: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1087: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1088: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1089: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1090: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1091: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1092: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1093: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1094: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1095: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1096: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1097: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1098: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1099: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
1100: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1101: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1102: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1103: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1104: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1105: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1106: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1107: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1108: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1109: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1110: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1111: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1112: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1113: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1114: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
1115: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1116: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1117: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1118: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1119: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1120: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1121: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1122: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1123: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1124: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1125: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1126: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1127: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1128: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1129: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1130: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1131: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1132: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1133: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1134: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1135: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1136: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1137: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1138: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1139: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1140: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1141: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1142: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1143: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1144: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1145: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1146: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1147: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1148: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1149: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1150: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1151: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1152: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1153: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1154: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1155: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1156: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1157: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1158: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1159: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1160: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1161: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1162: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1163: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1164: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1165: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1166: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1167: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1168: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1169: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1170: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1171: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1172: ΔU=1.000, ΔPen=-2, ΔMM=0.002, Score=221.002
1173: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1174: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1175: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1176: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1177: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1178: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1179: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1180: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1181: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1182: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1183: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1184: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1185: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1186: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1187: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1188: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1189: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1190: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1191: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1192: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1193: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1194: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1195: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1196: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1197: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1198: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1199: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1200: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1201: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1202: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1203: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1204: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1205: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1206: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1207: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1208: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1209: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1210: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1211: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1212: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1213: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1214: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1215: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1216: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1217: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1218: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1219: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1220: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
